Method,Simulation,Epoch,Actions,Noise,obsBest,trueBest
Separate,19,4,2,0.009999999776482582,2.457897186279297,2.371061086654663
Separate,19,5,2,0.009999999776482582,2.457897186279297,2.371061086654663
Separate,19,6,2,0.009999999776482582,2.457897186279297,2.371061086654663
Separate,19,7,2,0.009999999776482582,2.457897186279297,2.371061086654663
Separate,19,8,2,0.009999999776482582,2.457897186279297,2.371061086654663
Separate,19,9,2,0.009999999776482582,2.457897186279297,2.371061086654663
Separate,19,10,2,0.009999999776482582,2.457897186279297,2.371061086654663
Separate,19,11,2,0.009999999776482582,2.457897186279297,2.371061086654663
Separate,19,12,2,0.009999999776482582,2.457897186279297,2.371061086654663
Separate,19,13,2,0.009999999776482582,2.457897186279297,2.371061086654663
Separate,19,14,2,0.009999999776482582,2.457897186279297,2.371061086654663
Separate,19,15,2,0.009999999776482582,2.457897186279297,2.371061086654663
Separate,19,16,2,0.009999999776482582,2.457897186279297,2.371061086654663
Separate,19,17,2,0.009999999776482582,2.457897186279297,2.371061086654663
Separate,19,18,2,0.009999999776482582,2.457897186279297,2.371061086654663
Separate,19,19,2,0.009999999776482582,2.457897186279297,2.371061086654663
Separate,19,20,2,0.009999999776482582,2.457897186279297,2.371061086654663
Separate,20,0,2,0.009999999776482582,2.795513868331909,2.96396803855896
Separate,20,1,2,0.009999999776482582,2.795513868331909,2.96396803855896
Separate,20,2,2,0.009999999776482582,2.795513868331909,2.96396803855896
Separate,20,3,2,0.009999999776482582,2.795513868331909,2.96396803855896
Separate,20,4,2,0.009999999776482582,2.795513868331909,2.96396803855896
Separate,20,5,2,0.009999999776482582,2.795513868331909,2.96396803855896
Separate,20,6,2,0.009999999776482582,2.795513868331909,2.96396803855896
Separate,20,7,2,0.009999999776482582,2.795513868331909,2.96396803855896
Separate,20,8,2,0.009999999776482582,2.795513868331909,2.96396803855896
Separate,20,9,2,0.009999999776482582,2.795513868331909,2.96396803855896
Separate,20,10,2,0.009999999776482582,2.795513868331909,2.96396803855896
Separate,20,11,2,0.009999999776482582,2.795513868331909,2.96396803855896
Separate,20,12,2,0.009999999776482582,2.795513868331909,2.96396803855896
Separate,20,13,2,0.009999999776482582,2.795513868331909,2.96396803855896
Separate,20,14,2,0.009999999776482582,2.795513868331909,2.96396803855896
Separate,20,15,2,0.009999999776482582,2.795513868331909,2.96396803855896
Separate,20,16,2,0.009999999776482582,2.795513868331909,2.96396803855896
Separate,20,17,2,0.009999999776482582,2.795513868331909,2.96396803855896
Separate,20,18,2,0.009999999776482582,2.795513868331909,2.96396803855896
Separate,20,19,2,0.009999999776482582,2.795513868331909,2.96396803855896
Separate,20,20,2,0.009999999776482582,2.795513868331909,2.96396803855896
